eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name
81436,10.1093/mnras/stx1556,https://academic.oup.com/mnras/article-lookup/doi/10.1093/mnras/stx1556#supplementary-data,Supplementary Data,related,2017-10,https://academic.oup.com,10.1093,2017,Oxford University Press (OUP)
80825,NA,10.6080/K0SN074B,Data set.  apl-1: Voltage sensitive dye recording of multiple bouts of escape locomotion in the pedal ganglion of Aplysia californica,doi,2017-08-07,NA,10.6080,2017,cdl.ucb
80361,10.1371/journal.pone.0182639,https://figshare.com/s/734e47ce2541f42bc992,Data,related,2017-08-08,https://figshare.com,NA,2017,NA
79128,10.1096/fj.201700288R,http://www.fasebj.org/content/31/10/4515/suppl/DC1,Supplemental Data,pub,2017-10,http://www.fasebj.org,NA,2017,NA
77996,10.1038/nn.4602,10.5281/zenodo.808428,Data and code,related,2017-08,NA,10.5281,2017,cern.zenodo
75912,10.1130/G24636A.1,http://www.geosociety.org/pubs/ft2008.htm,Data Repository,pub,2008-07,http://www.geosociety.org,NA,2008,NA
75643,10.1158/0008-5472.CAN-16-2503,http://cancerres.aacrjournals.org/content/suppl/2017/03/30/0008-5472.CAN-16-2503.DC1,Supplementary Data,pub,2017-05,http://cancerres.aacrjournals.org,NA,2017,NA
75433,10.1016/j.str.2005.07.016,http://www.sciencedirect.com/science/article/pii/S0969212605003072,Supplemental Data,related,2005-11,http://www.sciencedirect.com,NA,2005,NA
75432,10.1016/j.cmet.2007.11.016,http://www.sciencedirect.com/science/article/pii/S1550413107003737,Supplemental Data,pub,2008-03-05,http://www.sciencedirect.com,NA,2008,NA
74911,10.1101/gr.3199704,http://genome.cshlp.org/content/14/12/2406/suppl/DC1,Supplemental Research Data,pub,2004-12,http://genome.cshlp.org,NA,2004,NA
74856,10.1101/gr.6034307,http://genome.cshlp.org/content/17/6/760/suppl/DC1,Supplemental Research Data,pub,2007-06,http://genome.cshlp.org,NA,2007,NA
74775,10.1104/pp.16.01762,http://www.plantphysiol.org/content/173/3/1543/suppl/DC1,Supplemental Data,pub,2017-03,http://www.plantphysiol.org,NA,2017,NA
74058,10.1096/fj.201600815R,https://www.fasebj.org/content/31/2/569/suppl/DC1,Supplemental Data,pub,2016-10-24,https://www.fasebj.org,NA,2016,NA
73620,10.1104/pp.16.01762,http://www.plantphysiol.org/content/early/2017/01/19/pp.16.01762/suppl/DC1,Supplemental Data,pub,2017-03,http://www.plantphysiol.org,NA,2017,NA
73319,10.1093/infdis/jiw306,http://jid.oxfordjournals.org/content/214/7/1092/suppl/DC1,Supplementary Data,pub,2016-10-01,http://jid.oxfordjournals.org,NA,2016,NA
72721,10.1074/jbc.M116.753822,http://www.jbc.org/cgi/content/full/M116.753822/DC1,Supplemental Data,pub,2017-01-13,http://www.jbc.org,NA,2017,NA
72621,10.1093/nar/gkw1148,https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/nar/45/1/10.1093_nar_gkw1148/3/gkw1148_Supp.zip,Supplementary Data,pub,2017-01,https://oup.silverchair-cdn.com,10.1093,2017,Oxford University Press (OUP)
72596,NA,http://www.plantcell.org/content/19/11/3516/suppl/DC1,Supplemental Data,pub,2007-11-02,http://www.plantcell.org,NA,2007,NA
72554,NA,http://www.plantphysiol.org/content/145/3/747/suppl/DC1,Supplemental Data,pub,2007-11,http://www.plantphysiol.org,NA,2007,NA
72511,NA,http://www.plantcell.org/content/16/10/2586/suppl/DC1,Supplemental Data,pub,2004-10,http://www.plantcell.org,NA,2004,NA
72509,NA,http://www.plantcell.org/content/16/5/1314/suppl/DC1,Supplemental Data,pub,2004-05,http://www.plantcell.org,NA,2004,NA
72399,10.1130/G22163.1,https://www.geosociety.org/datarepository/2006/2006060.pdf,Data,pub,2006-04,https://www.geosociety.org,NA,2006,NA
72236,10.1016/S1535-6108(02)00150-2,http://www.sciencedirect.com/science/article/pii/S1535610802001502,Supplementary Data,related,2002-10,http://www.sciencedirect.com,NA,2002,NA
72179,10.1126/science.aah6765,http://sbn.psi.edu/pds/archive/dawn.html,"NASA Planetary Data System",org,2017-01-06,http://sbn.psi.edu,NA,2017,NA
71903,10.1111/j.1365-2966.2007.11537.x,http://mnras.oxfordjournals.org/content/376/3/1296/suppl/DC1,Supplementary Data,pub,2007-04-11,http://mnras.oxfordjournals.org,NA,2007,NA
71902,10.1111/j.1365-2966.2006.10050.x,http://mnras.oxfordjournals.org/content/367/4/1531/suppl/DC1,Supplementary Data,pub,2006-04-21,http://mnras.oxfordjournals.org,NA,2006,NA
71758,10.1093/scan/nsw084,http://scan.oxfordjournals.org/content/11/11/1772/suppl/DC1,Supplementary Data,pub,2016-11-11,http://scan.oxfordjournals.org,NA,2016,NA
71625,NA,10.1371/journal.pone.0163060.s003,S3 File. Raw Data,doi,2016-10,NA,10.1371,2016,Public Library of Science (PLoS)
71210,10.1093/database/baw119,http://database.oxfordjournals.org/content/2016/baw119/suppl/DC1,Supplementary Data,pub,2016,http://database.oxfordjournals.org,NA,2016,NA
71210,10.1093/database/baw119,http://www.biocreative.org,Database URL,org,2016,http://www.biocreative.org,NA,2016,NA
71199,10.1002/2016JE005017,http://pds.nasa.gov/,Planetary Data System,related,2016-10,http://pds.nasa.gov,NA,2016,NA
71098,10.1002/2015JC011423,http://bodc.ac.uk/,British Oceanographic Data Centre,related,2016-05,http://bodc.ac.uk,NA,2016,NA
71034,10.1038/nature20149,https://pubs.broadinstitute.org/neighboring-genes/,Data visualizations,org,2016-11-17,https://pubs.broadinstitute.org,NA,2016,NA
70981,10.1126/science.aaf4219,http://sbn.psi.edu/pds/resource/dwncfc2.html,Framing Camera Data,related,2016-09-02,http://sbn.psi.edu,NA,2016,NA
70981,10.1126/science.aaf4219,http://sbn.psi.edu/pds/resource/dwncvir.html,Spectral Data from Visible and Infrared Mapping Spectrometer,related,2016-09-02,http://sbn.psi.edu,NA,2016,NA
70981,10.1126/science.aaf4219,http://sbn.psi.edu/pds/resource/dwncgrd.html,GRaND Data,related,2016-09-02,http://sbn.psi.edu,NA,2016,NA
70618,10.1128/mBio.00796-16,http://mbio.asm.org/content/suppl/2016/09/21/mBio.00796-16.DCSupplemental,Supplementary Data,pub,2016-09-27,http://mbio.asm.org,NA,2016,NA
70440,10.1371/journal.pbio.2000197,10.1371/journal.pbio.2000197.s001,S1 Data,pub,2016-09,NA,10.1371,2016,Public Library of Science (PLoS)
70145,10.1109/WHISPERS.2016.8071774,10.22002/D1.222,Research Data,related,2016-08,NA,10.22002,2016,caltech.data
70137,10.1002/2015JE004989,http://pds-geosciences.wustl.edu/missions/mro/crism.htm,"NASA Planetary Data System Geoscience Node - CRISM data",related,2016-04,http://pds-geosciences.wustl.edu,NA,2016,NA
70136,10.1002/2014JE004681,http://pds-geosciences.wustl.edu/missions/msl,"NASA Planetary Data System (PDS)",related,2015-03,http://pds-geosciences.wustl.edu,NA,2015,NA
69816,10.1093/nar/gkw715,http://nar.oxfordjournals.org/content/suppl/2016/08/16/gkw715.DC1,Supplementary Data,pub,2016-09-30,http://nar.oxfordjournals.org,NA,2016,NA
69795,10.1096/fj.10-171728,http://www.fasebj.org/content/25/3/875/suppl/DC1,Supplemental Data,pub,2011-03,http://www.fasebj.org,NA,2011,NA
69690,10.1182/blood-2010-09-307538,http://www.bloodjournal.org/content/117/15/4142/tab-figures-only,Data Supplements,pub,2011-04-14,http://www.bloodjournal.org,NA,2011,NA
69631,NA,10.1371/journal.pcbi.1005055.s001,S1 Data,doi,2016-08,NA,10.1371,2016,Public Library of Science (PLoS)
69587,10.1002/2016GC006434,ftp://ftp.earthbyte.org/Data_Collections/Zahirovic_etal_Sundaland_DynamicTopography.zip,Data,related,2016-09,NA,NA,2016,NA
69587,10.1002/2016GC006434,ftp://ftp.earthbyte.org/Data_Collections/Muller_etal_2016_AREPS/Muller_etal_AREPS_Supplement.zip,Data,related,2016-09,NA,NA,2016,NA
69094,10.1074/mcp.M116.061036,http://www.mcponline.org/content/15/9/2970/suppl/DC1,Supplemental Data,pub,2016-09,http://www.mcponline.org,NA,2016,NA
69090,10.4049/jimmunol.1600463,https://www.jimmunol.org/content/197/4/1408/suppl/DCSupplemental,Data Supplement,pub,2016-08-15,https://www.jimmunol.org,NA,2016,NA
68959,10.1038/nature18287,http://www.nature.com/nature/journal/v535/n7612/extref/nature18287-s1.zip,Supplementary Data,pub,2016-07-21,http://www.nature.com,NA,2016,NA
67865,10.1038/nsmb.3244,http://www.ebi.ac.uk/emdb-srv/atlas/2444_summary.html,Electron Microscopy Data Bank,org,2016-07,http://www.ebi.ac.uk,NA,2016,NA
67865,10.1038/nsmb.3244,http://www.ebi.ac.uk/emdb-srv/atlas/2443_summary.html,Electron Microscopy Data Bank,org,2016-07,http://www.ebi.ac.uk,NA,2016,NA
67865,10.1038/nsmb.3244,http://www.pdb.org/pdb/search/structidSearch.do?structureId=4XMM,Protein Data Bank,org,2016-07,http://www.pdb.org,NA,2016,NA
67865,10.1038/nsmb.3244,http://firstglance.jmol.org/fg.htm?mol=4XMM,Protein Data Bank,org,2016-07,http://firstglance.jmol.org,NA,2016,NA
67848,10.1093/nar/gkw503,http://nar.oxfordjournals.org/content/44/15/e129/suppl/DC1,Supplementary Data,pub,2016-09-06,http://nar.oxfordjournals.org,NA,2016,NA
67366,10.2337/db15-1607,http://diabetes.diabetesjournals.org/content/suppl/2016/05/19/db15-1607.DC1,Supplementary Data,pub,2016-08,http://diabetes.diabetesjournals.org,NA,2016,NA
67048,NA,10.7910/DVN/29495,Data and replication code,doi,2016-04,NA,10.7910,2016,gdcc.harvard-dv
66788,10.1093/gbe/evw015,http://gbe.oxfordjournals.org/content/8/3/579/suppl/DC1,Supplementary Data,pub,2016-03,http://gbe.oxfordjournals.org,NA,2016,NA
66233,10.1126/science.aae0047,http://www.lncRNA.caltech.edu/data.php,Addtional Data,author,2016-10-28,http://www.lncRNA.caltech.edu,NA,2016,NA
65831,10.1016/j.epsl.2016.01.028,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/speleothem/pacific/gunung-mulu2016.txt,Data,org,2016-04-01,NA,NA,2016,NA
65506,10.1158/0008-5472.CAN-15-3010,http://cancerres.aacrjournals.org/content/76/9/2824/suppl/DC1,Supplementary Data,pub,2016-05-01,http://cancerres.aacrjournals.org,NA,2016,NA
64454,10.1523/JNEUROSCI.2178-07.2007,http://www.jneurosci.org/content/27/40/10695/suppl/DC1,Supplemental Data,pub,2007-10-03,http://www.jneurosci.org,NA,2007,NA
64453,10.1523/JNEUROSCI.0095-06.2006,http://www.jneurosci.org/content/26/27/7293/suppl/DC1,Supplemental Data,related,2006-07-05,http://www.jneurosci.org,NA,2006,NA
64302,NA,10.5061/dryad.35qv6,Data Archive,doi,2016-01-29,NA,10.5061,2016,dryad.dryad
64183,10.1158/1541-7786.MCR-15-0361,http://mcr.aacrjournals.org/content/14/3/253/suppl/DC1,Supplementary Data,pub,2016-03,http://mcr.aacrjournals.org,NA,2016,NA
64158,NA,10.5061/dryad.rc63v,Data,doi,2016-01-26,NA,10.5061,2016,dryad.dryad
64158,NA,http://motility.caltech.edu/,Motoility Database,author,2016-01-26,http://motility.caltech.edu,NA,2016,NA
64129,10.1101/gr.073676.107,http://genome.cshlp.org/content/18/7/1100/suppl/DC1,Supplemental Research Data,pub,2008-06-18,http://genome.cshlp.org,NA,2008,NA
63687,10.1016/j.epsl.2015.10.046,http://www.data.scec.org/,Southern California Earthquake Data Center (SCEDC),org,2016-01-01,http://www.data.scec.org,NA,2016,NA
63578,10.1158/1535-7163.MCT-15-0719,http://mct.aacrjournals.org/content/15/4/608/suppl/DC1,Supplementary Data,pub,2016-04,http://mct.aacrjournals.org,NA,2016,NA
63310,10.1371/journal.pone.0145205,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D0OVVB,Data Set,org,2015-12-18,https://dataverse.harvard.edu,10.7910,2015,gdcc.harvard-dv
62464,10.1177/1745691615600138,http://pps.sagepub.com/content/10/6/772/suppl/DC1,Data Supplement,pub,2015-11,http://pps.sagepub.com,NA,2015,NA
62232,10.1002/2015GL065839,10.5067/Aircraft/SEAC4RS/Aerosol-TraceGas-Cloud,SEAC4RS Data,doi,2015-10-16,NA,10.5067,2015,esdis.eosdis
62213,10.1523/JNEUROSCI.1415-09.2009,http://www.jneurosci.org/content/29/39/12070/suppl/DC1,Supplemental Data,pub,2009-09-30,http://www.jneurosci.org,NA,2009,NA
62208,10.1016/j.neuron.2006.10.019,http://www.neuron.org/cgi/content/full/52/5/857/DC1/,Supplemental Data,pub,2006-12-07,http://www.neuron.org,NA,2006,NA
61769,10.1128/mBio.01520-15,http://mbio.asm.org/lookup/suppl/doi:10.1128/mBio.01520-15/-/DCSupplemental,Supplementary Data,pub,2015-11,http://mbio.asm.org,10.1128,2015,American Society for Microbiology
61753,10.1093/protein/gzv057,http://peds.oxfordjournals.org/content/29/1/31/suppl/DC1,Supplementary Data,pub,2016-01,http://peds.oxfordjournals.org,NA,2016,NA
60531,10.1088/0957-4484/21/28/285607,http://iopscience.iop.org/0957-4484/21/28/285607/media/nano352522suppdata.pdf,Supplementary Data,pub,2010-06-28,http://iopscience.iop.org,NA,2010,NA
60475,NA,10.7909/C3WD3xH1,Dataset,doi,2015-07,NA,10.7909,2015,caltech.library
60404,10.1088/1367-2630/17/11/113042,http://iopscience.iop.org/1367-2630/17/11/113042/media/NJP113042_suppdata.pdf,Supplementary Data,pub,2015-11,http://iopscience.iop.org,NA,2015,NA
60356,10.1523/JNEUROSCI.2740-08.2008,http://www.jneurosci.org/content/28/40/10102/suppl/DC1,Supplemental Data,pub,2008-10-01,http://www.jneurosci.org,NA,2008,NA
60339,10.1093/nar/gkv877,http://nar.oxfordjournals.org/content/44/2/e10/suppl/DC1,Supplementary Data,pub,2016-01-29,http://nar.oxfordjournals.org,NA,2016,NA
60212,10.1177/0956797615583804,https://osf.io/8cktf/,Data,org,2015-10,https://osf.io,NA,2015,NA
60186,10.1016/j.cell.2015.08.035,http://www.rcsb.org/pdb/explore.do?structureId=5CJX,Protein Data Bank,related,2015-09-10,http://www.rcsb.org,NA,2015,NA
60061,10.2138/am-2015-5159,http://ammin.geoscienceworld.org/content/100/8-9/1866/suppl/DC1,Supplementary Data Info,pub,2015-08,http://ammin.geoscienceworld.org,NA,2015,NA
59910,10.1016/j.jeurceramsoc.2015.05.012,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S0955221915002289/1-s2.0-S0955221915002289-mmc1.docx/271630/html/S0955221915002289/62c193add732cafb172ecb3984b64dee/mmc1.docx,Supplementary Data,pub,2015-11,http://www.sciencedirect.com,NA,2015,NA
59528,10.1126/science.aaa6882,http://sio7.jamstec.go.jp/j-cores.data/337/C0020A/,Data,org,2015-07-24,http://sio7.jamstec.go.jp,NA,2015,NA
59528,10.1126/science.aaa6882,http://doi.pangaea.de/10.1594/PANGAEA.845984,Data,org,2015-07-24,http://doi.pangaea.de,10.1594,2015,pangaea.repository
59501,10.1016/j.devcel.2006.08.009,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S1534580706003558/1-s2.0-S1534580706003558-mmc1.pdf/272236/html/S1534580706003558/4e28f6f459abd843b23daa2cadef91a3/mmc1.pdf,Supplemental Data,pub,2006-10,http://www.sciencedirect.com,NA,2006,NA
58566,10.1093/bioinformatics/btv341,http://bioinformatics.oxfordjournals.org/content/31/20/3383/suppl/DC1,Supplementary Data,pub,2015-10-15,http://bioinformatics.oxfordjournals.org,NA,2015,NA
58439,NA,10.6084/m9.figshare.1420455,Data,doi,2015-06-17,NA,10.6084,2015,figshare.ars
58364,10.1128/mBio.02549-14,http://mbio.asm.org/content/suppl/2015/02/24/mBio.02549-14.DCSupplemental,Supplementary Data,pub,2015-03,http://mbio.asm.org,NA,2015,NA
58276,10.1016/j.molcel.2009.11.017,http://www.sciencedirect.com/science/MiamiMultiMediaURL/1-s2.0-S1097276509008582/1-s2.0-S1097276509008582-mmc1.pdf/272198/html/S1097276509008582/4d4694757513457a2d07a90d8e34eeea/mmc1.pdf,Supplemental Data,pub,2009-12-11,http://www.sciencedirect.com,NA,2009,NA
58180,10.2138/am-2015-5034,http://ammin.geoscienceworld.org/content/100/5-6/1209/suppl/DC1,Supplementary Data,pub,2015-05,http://ammin.geoscienceworld.org,NA,2015,NA
58004,10.1371/journal.pone.0119938,10.1371/journal.pone.0119938.s001,Data Table 1,NA,2015-03-24,NA,10.1371,2015,Public Library of Science (PLoS)
58004,10.1371/journal.pone.0119938,10.1371/journal.pone.0119938.s002,Data Table 2,NA,2015-03-24,NA,10.1371,2015,Public Library of Science (PLoS)
57891,10.1038/nature14874,http://www.pdb.org/pdb/search/structidSearch.do?structureId=4QTR,Protein Data Bank,org,2015-09-10,http://www.pdb.org,NA,2015,NA
57891,10.1038/nature14874,http://firstglance.jmol.org/fg.htm?mol=4QTR,Protein Data Bank,org,2015-09-10,http://firstglance.jmol.org,NA,2015,NA
57782,10.1088/1748-9326/10/4/044020,http://iopscience.iop.org/1748-9326/10/4/044020/media,Supplementary Data,pub,2015-04,http://iopscience.iop.org,NA,2015,NA
57644,10.1126/scitranslmed.3009986,http://www.genenetwork.org,GeneNetwork Database,org,2015-05-13,http://www.genenetwork.org,NA,2015,NA
57558,10.1002/2014JD022121,http://www-air.larc.nasa.gov/cgi-bin/ArcView/dc3-seac4rs,Data,org,2015-03-27,http://www-air.larc.nasa.gov,NA,2015,NA
57558,10.1002/2014JD022121,http://catalog.eol.ucar.edu/dc3_2012/index.html,Data,org,2015-03-27,http://catalog.eol.ucar.edu,NA,2015,NA
57558,10.1002/2014JD022121,http://cdp.ucar.edu/,Data,org,2015-03-27,http://cdp.ucar.edu,NA,2015,NA
57557,10.1002/2014JE004686,https://pds.jpl.nasa.gov/,"NASA Planetary Data System",org,2015-03,https://pds.jpl.nasa.gov,NA,2015,NA
57144,10.2138/am-2015-5077CCBYNCND,http://www.minsocam.org/msa/ammin/toc/2015/Apr2015_data/AM-15-45077.zip,Supplementary Data,related,2015-04,http://www.minsocam.org,NA,2015,NA
56879,10.1093/imaiai/iau005,http://imaiai.oxfordjournals.org/content/3/3/224/suppl/DC1,Supplementary Data,pub,2014-09,http://imaiai.oxfordjournals.org,NA,2014,NA
56563,10.1088/0264-9381/32/6/065001,http://iopscience.iop.org/0264-9381/32/6/065001/media,Supplementary Data,pub,2015-03-19,http://iopscience.iop.org,NA,2015,NA
56555,10.1093/rfs/hhu085,http://rfs.oxfordjournals.org/content/28/3/913/suppl/DC1,Supplementary Data,pub,2015-03,http://rfs.oxfordjournals.org,NA,2015,NA
56119,10.1093/restud/rdu031,http://restud.oxfordjournals.org/content/82/1/187/suppl/DC1,Supplementary Data,pub,2015-01,http://restud.oxfordjournals.org,NA,2015,NA
56112,10.1038/nature02733,http://www.nature.com/nature/journal/v430/n6997/extref/nature02733-s7.htm,"Supplementary Data This includes an HTML Contents Table linking to the microarray time course, processed data and raw data files",pub,2004-07-15,http://www.nature.com,NA,2004,NA
55539,10.1093/scan/nsv021,http://scan.oxfordjournals.org/content/10/10/1348/suppl/DC1,Supplementary Data,pub,2015-10,http://scan.oxfordjournals.org,NA,2015,NA
55090,10.1074/jbc.M114.603365,http://www.jbc.org/content/290/14/9135/suppl/DC1,Supplemental Data,pub,2015-04-03,http://www.jbc.org,NA,2015,NA
55042,10.1093/petrology/egu065,http://petrology.oxfordjournals.org/content/55/12/2513/suppl/DC1,Supplementary Data,related,2014-12,http://petrology.oxfordjournals.org,NA,2014,NA
54077,10.1073/pnas.1212083110,http://ncs.ethz.ch/projects/vlsi-wta-networks/synthesizing-cognition-in-neuromorphic-vlsi-systems-experimental-data/view,Experimental Data,related,2013-09-10,http://ncs.ethz.ch,NA,2013,NA
54074,10.1096/fj.14-260844,http://www.fasebj.org/content/29/5/1635/suppl/DC1,Supplemental Data,pub,2015-05,http://www.fasebj.org,NA,2015,NA
53768,10.1016/j.poly.2014.05.022,http://www.ccdc.cam.ac.uk/conts/retrieving.html,Cambridge Structural Database,related,2014-12-14,http://www.ccdc.cam.ac.uk,NA,2014,NA
53338,10.1074/jbc.M114.614420,http://www.jbc.org/content/290/8/4908/suppl/DC1,Supplemental Data,pub,2015-02-20,http://www.jbc.org,NA,2015,NA
53153,10.1073/pnas.1402745112,http://www.rcsb.org/pdb/explore/explore.do?structureId=4WWR,Protein Data Bank,related,2015-01-06,http://www.rcsb.org,NA,2015,NA
53084,10.1016/j.carbon.2014.12.006,http://www.sciencedirect.com/science/article/pii/S0008622314011567#m0005,Supplementary Data,related,2015-04,http://www.sciencedirect.com,NA,2015,NA
53084,10.1016/j.carbon.2014.12.006,http://www.sciencedirect.com/science/article/pii/S0008622314011567#m0010,Supplementary Data,related,2015-04,http://www.sciencedirect.com,NA,2015,NA
53084,10.1016/j.carbon.2014.12.006,http://www.sciencedirect.com/science/article/pii/S0008622314011567#m0015,Supplementary Data,related,2015-04,http://www.sciencedirect.com,NA,2015,NA
53084,10.1016/j.carbon.2014.12.006,http://www.sciencedirect.com/science/article/pii/S0008622314011567#m0020,Supplementary Data,related,2015-04,http://www.sciencedirect.com,NA,2015,NA
52399,10.7554/eLife.04449,http://elifesciences.org/content/3/e04449/article-data,Data Supplement,pub,2014-12-01,http://elifesciences.org,NA,2014,NA
52005,10.1098/rsta.2014.0134,http://rsta.royalsocietypublishing.org/content/372/2031/20140134/suppl/DC1,Data Supplement,pub,2014-12-28,http://rsta.royalsocietypublishing.org,NA,2014,NA
52004,10.1093/cercor/bht102,http://cercor.oxfordjournals.org/content/24/9/2502/suppl/DC1,Supplementary Data,pub,2014-09,http://cercor.oxfordjournals.org,NA,2014,NA
51905,10.1126/science.1059776,http://www.sciencemag.org/content/292/5520/1379/suppl/DC1,Supplementary Data,pub,2001-05-18,http://www.sciencemag.org,NA,2001,NA
51854,10.1126/science.1067081,http://www.sciencemag.org/content/295/5556/868/suppl/DC1,Supplemental Data,pub,2002-02-01,http://www.sciencemag.org,NA,2002,NA
51806,10.1126/science.1071142,http://www.sciencemag.org/content/296/5570/1091/suppl/DC1,Supplemental Data,pub,2002-05-10,http://www.sciencemag.org,NA,2002,NA
51700,10.2138/am-2014-4822,http://www.minsocam.org/msa/ammin/toc/2014/Oct2014_data/Oct14_data.html,Supplemental Data,pub,2014-10,http://www.minsocam.org,NA,2014,NA
